complex_name,protien_count,expected,pValue,fold_enrichment,fdr,protien_list
ciliary plasm,141,11.44178751647952,0.2704751455154984,0.6117925184258101,0.6820531860273101,"['O55131', 'Q9D906', 'O88487', 'P42208', 'P49935', 'P12367', 'Q80UG5']"
synaptic membrane,470,38.1392917215984,0.01516783037567882,0.6030526253054413,0.089989897418386,"['Q8JZS0', 'Q8K1M6', 'Q62418', 'Q68FD5', 'Q7M6Y3', 'P35564', 'P18760', 'Q99P72', 'Q8R2Y0', 'Q99M87', 'Q9D5T0', 'P67778', 'O55131', 'P39054', 'P09055', 'O55125', 'Q02248', 'Q811D0', 'P47941', 'O88587', 'G5E829', 'Q8BUV3', 'P63017']"
postsynaptic membrane,329,26.69750420511888,0.039352688275234214,0.5993069568252833,0.18409820836804972,"['Q8JZS0', 'Q62418', 'Q7M6Y3', 'P35564', 'Q99P72', 'Q8R2Y0', 'Q99M87', 'Q9D5T0', 'P39054', 'P09055', 'Q02248', 'Q811D0', 'P47941', 'O88587', 'Q8BUV3', 'P63017']"
non-motile cilium,167,13.551620675546665,0.15123503573404093,0.5903352957949647,0.4705860821387971,"['P63001', 'O55131', 'P55258', 'O35386', 'Q9D0M5', 'P42208', 'P62874', 'Q80UG5']"
axolemma,21,1.7040960130926943,0.9999999999199907,0.5868213952247566,1.0,['Q62261']
carboxy-terminal domain protein kinase complex,21,1.7040960130926943,0.9999999999199907,0.5868213952247566,1.0,['P62196']
nuclear replisome,21,1.7040960130926943,0.9999999999199907,0.5868213952247566,1.0,['Q99KP6']
main axon,85,6.897531481565668,0.41628585053554984,0.5799176141044653,0.9258379298796108,"['O35678', 'Q811D0', 'Q62261', 'P16546']"
serine/threonine protein kinase complex,109,8.845069782243034,0.2820250351320006,0.5652866651247654,0.7076707108429362,"['P62196', 'Q7TSH2', 'P0DP26', 'Q06138', 'P31809']"
centriolar satellite,109,8.845069782243034,0.2820250351320006,0.5652866651247654,0.7067991951891888,"['Q61768', 'O08917', 'P21958', 'Q91Y97', 'P05784']"
ionotropic glutamate receptor complex,44,3.570486884575169,0.5800840794275509,0.5601476954418132,1.0,"['Q9EP69', 'Q8R2Y0']"
inflammasome complex,22,1.7852434422875845,0.9999999999733634,0.5601476954418132,1.0,['Q62167']
Cul3-RING ubiquitin ligase complex,44,3.570486884575169,0.5800840794275509,0.5601476954418132,1.0,"['P12815', 'Q9JLV5']"
XY body,22,1.7852434422875845,0.9999999999733634,0.5601476954418132,1.0,['P27661']
replisome,22,1.7852434422875845,0.9999999999733634,0.5601476954418132,1.0,['Q99KP6']
multivesicular body,66,5.355730326862754,0.48856625321226355,0.5601476954418131,1.0,"['Q01279', 'Q6PDI5', 'P63028']"
presynaptic membrane,201,16.310633268172932,0.08575777516076684,0.5517872820770099,0.33115194013692695,"['P67778', 'O55131', 'Q8K1M6', 'Q02248', 'Q811D0', 'Q68FD5', 'Q7M6Y3', 'P35564', 'G5E829']"
neurotransmitter receptor complex,46,3.73278174296495,0.5818060790529597,0.5357934478139081,1.0,"['Q9EP69', 'Q8R2Y0']"
SAGA complex,23,1.866390871482475,0.9999999999065825,0.5357934478139081,1.0,['Q921M3']
striated muscle thin filament,23,1.866390871482475,0.9999999999065825,0.5357934478139081,1.0,['P58771']
sperm plasma membrane,23,1.866390871482475,0.9999999999065825,0.5357934478139081,1.0,['P11499']
transcription regulator complex,546,44.30649634041006,9.024532218761319E-4,0.5191112342372847,0.007950183145099259,"['Q9CQV8', 'P28352', 'Q62318', 'P10922', 'Q99K48', 'Q99J47', 'Q99020', 'Q8VEK3', 'P42225', 'O09106', 'O35864', 'P63158', 'Q8VIJ6', 'Q8C2Q3', 'P51859', 'Q80UM3', 'P62196', 'Q02248', 'O88668', 'Q60737', 'P62869', 'P07356', 'P42227']"
MHC class Ib protein complex,24,1.947538300677365,0.9999999999321584,0.5134687208216621,1.0,['P01901']
exosome (RNase complex),24,1.947538300677365,0.9999999999321584,0.5134687208216621,1.0,['Q8K1R3']
chloride channel complex,48,3.89507660135473,0.5859726536129114,0.5134687208216621,1.0,"['Q9Z1Q5', 'Q9QYB1']"
RNA polymerase II transcription regulator complex,243,19.71882529435832,0.029975066861830088,0.507129600811518,0.15681043975276152,"['P42225', 'Q8VIJ6', 'Q62318', 'P62196', 'Q02248', 'Q99K48', 'Q99020', 'Q8VEK3', 'P07356', 'P42227']"
ubiquitin ligase complex,341,27.67127335545756,0.0080099634557889,0.5059398539474441,0.051911705836084114,"['Q9CZY3', 'Q9CXW3', 'Q3U1J4', 'P12815', 'Q9CPX6', 'Q9Z2G6', 'Q9D4H8', 'P68037', 'P61089', 'Q9JLV5', 'Q6ZQ38', 'P83940', 'E9Q735', 'P62869']"
anchored component of membrane,196,15.904896122198483,0.05982568456469498,0.5029897673355056,0.246947805454674,"['Q61147', 'P53994', 'P51150', 'Q9CQD1', 'P61027', 'Q91V41', 'P31809', 'Q8BUV3']"
exoribonuclease complex,25,2.0286857298722554,0.7183773379232334,0.4929299719887955,1.0,['Q8K1R3']
receptor complex,427,34.64995226621812,0.0018777799116947412,0.49062116649938664,0.015533667155686172,"['Q91ZX7', 'P29351', 'Q8BTM8', 'P11499', 'O70570', 'Q9EP69', 'O08601', 'Q8R2Y0', 'Q01279', 'P09055', 'Q71KT5', 'P31809', 'Q921I1', 'P63038', 'Q9JIY5', 'P01872', 'Q99JB2']"
ESCRT complex,26,2.1098331590671453,0.718675604700172,0.4739711269123034,1.0,['Q61187']
integral component of Golgi membrane,52,4.219666318134291,0.4357468378961146,0.4739711269123034,0.948390176597426,"['Q9DC16', 'Q9CQU3']"
MHC class I protein complex,26,2.1098331590671453,0.718675604700172,0.4739711269123034,1.0,['P01901']
external side of plasma membrane,713,57.85811701595672,1.3630941423762754E-5,0.4666588093863071,0.0001981354699811229,"['Q91ZX7', 'P48036', 'P34927', 'O08529', 'P20918', 'P97449', 'Q8VCM7', 'P09055', 'Q9JHR7', 'E9PV24', 'P08226', 'P01872', 'P10605', 'O08917', 'Q8VCT3', 'P47791', 'Q7TMS5', 'P19221', 'P16406', 'P06909', 'Q8K0E8', 'P14211', 'P01901', 'P09103', 'P31809', 'Q921I1', 'P05784']"
transcription elongation factor complex,53,4.300813747329181,0.4376423914484227,0.46502827546112785,0.951498148074295,"['P83940', 'P62869']"
intrinsic component of external side of plasma membrane,27,2.1909805882620357,0.7197751579758195,0.45641664073036625,1.0,['P31809']
intrinsic component of Golgi membrane,54,4.381961176524071,0.44017564124906716,0.45641664073036625,0.9559844503114746,"['Q9DC16', 'Q9CQU3']"
myofilament,27,2.1909805882620357,0.7197751579758195,0.45641664073036625,1.0,['P58771']
axonemal dynein complex,27,2.1909805882620357,0.7197751579758195,0.45641664073036625,1.0,['O88487']
protein complex involved in cell adhesion,55,4.463108605718961,0.44331712227863457,0.44811815635345054,0.9607564897092878,"['P16045', 'P09055']"
cullin-RING ubiquitin ligase complex,223,18.095876710460516,0.016378418850057416,0.44208966097649827,0.0955016686529136,"['Q9CXW3', 'Q9D4H8', 'Q3U1J4', 'P12815', 'Q9JLV5', 'Q6ZQ38', 'P83940', 'P62869']"
SWI/SNF complex,28,2.272128017456926,0.7216098027664776,0.4401160464185674,1.0,['P60710']
inhibitory synapse,28,2.272128017456926,0.7216098027664776,0.4401160464185674,1.0,['Q8BUV3']
cis-Golgi network membrane,29,2.353275446651816,0.7241145795207754,0.42493963102482374,1.0,['P01901']
phosphatidylinositol 3-kinase complex,30,2.4344228758467064,0.7272262649382464,0.4107749766573296,1.0,['Q80WQ2']
Cul2-RING ubiquitin ligase complex,60,4.868845751693413,0.3277883319565411,0.4107749766573296,0.7847638300371308,"['Q9D4H8', 'P62869']"
UNCLASSIFIED,1027,83.33840978315224,2.625800033988768E-9,0.4079751472156536,7.030925091009399e-08,"['P23591', 'Q11136', 'Q60866', 'C0HKE1', 'Q9DBB8', 'Q91VH6', 'Q80W22', 'A3KMP2', 'Q91XF0', 'Q3TMH2', 'Q571I9', 'Q9CYR6', 'Q9Z0S1', 'Q9CQJ6', 'Q3UGR5', 'Q8K010', 'P47856', 'Q570Y9', 'Q8R0J8', 'Q9D1P4', 'P35505', 'A0JNU3', 'Q922E4', 'Q3UMF0', 'A2AJL3', 'Q64674', 'Q9R0M5', 'P16331', 'Q9JJU8', 'O88428', 'Q9DB29', 'P48776', 'O09173', 'Q8VCA8']"
pericentric heterochromatin,31,2.5155703050415967,0.5124595857391897,0.397524170958706,1.0,['Q9QZQ8']
Cul4-RING E3 ubiquitin ligase complex,32,2.5967177342364867,0.5127894140524706,0.3851015406162465,1.0,['Q3U1J4']
9+0 non-motile cilium,130,10.549165795335728,0.046816523210266574,0.3791769015298427,0.21218624662114138,"['O35386', 'Q9D0M5', 'P42208', 'P62874']"
integrin complex,33,2.677865163431377,0.5141476644200363,0.3734317969612087,1.0,['P09055']
calcium channel complex,66,5.355730326862754,0.2424343565912521,0.3734317969612087,0.664897460462531,"['P0DP26', 'P58389']"
SCF ubiquitin ligase complex,66,5.355730326862754,0.2424343565912521,0.3734317969612087,0.6640025782815585,"['Q9CXW3', 'Q9D4H8']"
replication fork,70,5.680320043642315,0.17479123569759858,0.35209283713485395,0.5277450514015031,"['P27661', 'Q99KP6']"
vesicle tethering complex,71,5.761467472837205,0.17633452191127036,0.3471337830907011,0.5292636461496094,"['P42208', 'P60766']"
neuron projection membrane,72,5.842614902032095,0.17834169117354096,0.34231248054777463,0.5337137375561115,"['Q62261', 'G5E829']"
histone methyltransferase complex,72,5.842614902032095,0.17834169117354096,0.34231248054777463,0.5329300169429602,"['P60122', 'Q9WTM5']"
nuclear replication fork,37,3.0024548802109376,0.3633892245269131,0.3330607918843213,0.8549099097251655,['Q99KP6']
SAGA-type complex,37,3.0024548802109376,0.3633892245269131,0.3330607918843213,0.8539227158340278,['Q921M3']
intrinsic component of plasma membrane,1672,135.6785016138564,2.3727038819262334E-19,0.3316663986168631,1.2706453683473383e-17,"['Q8C7E7', 'Q61335', 'Q91ZX7', 'Q9DBH5', 'Q8VI47', 'Q8BTM8', 'Q9R233', 'Q9EP69', 'Q9QXZ6', 'Q9CQW1', 'P04919', 'P70302', 'Q923B6', 'P58735', 'P53986', 'O08966', 'Q9JJL3', 'Q9DCP2', 'P09055', 'P21981', 'G5E829', 'Q8BUV3', 'Q9DCX8', 'P06684', 'P97370', 'Q61147', 'Q63886', 'Q60598', 'P06802', 'P35564', 'Q9QZW0', 'Q8VDN2', 'Q99P72', 'Q8R2Y0', 'Q9QXY9', 'P14246', 'P67778', 'Q01279', 'Q8VCG4', 'Q9JIM1', 'P14094', 'P0DP26', 'P31809', 'Q9Z2A9', 'Q9JIY5']"
voltage-gated potassium channel complex,75,6.086057189616766,0.12653753112287303,0.3286199813258637,0.4509700102189958,"['Q60598', 'P0DP26']"
neuronal cell body membrane,38,3.083602309405828,0.36383921770120387,0.32429603420315495,0.8539940115593424,['G5E829']
PML body,76,6.167204618811656,0.12751858054391155,0.32429603420315495,0.45288012461930194,"['Q99LX0', 'P60229']"
"RNA polymerase II, holoenzyme",77,6.248352048006546,0.1288876990129202,0.3200843973953218,0.4569450653158407,"['P62196', 'Q64331']"
integral component of plasma membrane,1583,128.4563804155112,4.0103153389886813E-19,0.31917449228585937,2.0402479287104917e-17,"['Q8C7E7', 'Q61335', 'Q91ZX7', 'Q9DBH5', 'Q8VI47', 'Q8BTM8', 'Q9R233', 'Q9EP69', 'Q9QXZ6', 'Q9CQW1', 'P04919', 'P70302', 'Q923B6', 'P58735', 'P53986', 'O08966', 'Q9JJL3', 'Q9DCP2', 'P09055', 'G5E829', 'Q9DCX8', 'P06684', 'P97370', 'Q63886', 'Q60598', 'P06802', 'P35564', 'Q9QZW0', 'Q8VDN2', 'Q99P72', 'Q8R2Y0', 'Q9QXY9', 'P14246', 'P67778', 'Q01279', 'Q8VCG4', 'Q9JIM1', 'P14094', 'P0DP26', 'P31809', 'Q9JIY5']"
anchored component of plasma membrane,79,6.410646906396327,0.09097915827999492,0.3119809949296174,0.3467089646063477,"['Q61147', 'Q8BUV3']"
DNA repair complex,40,3.2458971677956083,0.3676504339284946,0.30808123249299724,0.8619454297747541,['P54728']
cell body membrane,41,3.3270445969904987,0.3709120352768881,0.300567056090729,0.8636224162339443,['G5E829']
intrinsic component of synaptic membrane,248,20.124562440332774,6.866666753723588E-4,0.29814312821902955,0.006439477808215438,"['P09055', 'P35564', 'G5E829', 'Q8BUV3', 'Q99P72', 'Q8R2Y0']"
ion channel complex,293,23.77619675410283,1.5103366058643802E-4,0.29441209931071405,0.0016436016004994726,"['Q60598', 'Q9Z1Q5', 'P0DP26', 'P58389', 'Q9EP69', 'Q8R2Y0', 'Q9QYB1']"
MHC protein complex,42,3.4081920261853886,0.3750104211385248,0.2934106976123783,0.8526773262758637,['P01901']
integral component of postsynaptic membrane,171,13.876210392326227,0.005546212082446585,0.28826314151391547,0.038001823527874755,"['P09055', 'P35564', 'Q99P72', 'Q8R2Y0']"
sperm principal piece,43,3.4893394553802795,0.2564473709730855,0.28658719301674157,0.6875762844930554,['Q9DBJ1']
ciliary base,43,3.4893394553802795,0.2564473709730855,0.28658719301674157,0.6866715788555645,['P55258']
cation channel complex,222,18.014729281265627,8.642943976463526E-4,0.27755065990360106,0.007748189864362677,"['Q60598', 'P0DP26', 'P58389', 'Q9EP69', 'Q8R2Y0']"
potassium channel complex,89,7.222121198345229,0.0681978978102984,0.2769269505555031,0.2759099841828176,"['Q60598', 'P0DP26']"
centriole,134,10.873755512115288,0.013510276457877815,0.27589364103850494,0.08134145737213418,"['P17879', 'P62827', 'Q61696']"
intrinsic component of postsynaptic membrane,181,14.687684684275128,0.0028822653368862196,0.27233700109878206,0.022217461971831276,"['P09055', 'P35564', 'Q99P72', 'Q8R2Y0']"
integral component of synaptic membrane,228,18.501613856434968,6.297530611607994E-4,0.2702466951692958,0.005988539623655266,"['P09055', 'P35564', 'G5E829', 'Q99P72', 'Q8R2Y0']"
postsynaptic specialization membrane,139,11.27949265808974,0.009696272002445407,0.2659694093464724,0.0614701355918268,"['Q811D0', 'Q99P72', 'P63017']"
condensed nuclear chromosome,140,11.36064008728463,0.00980161903200948,0.26406962785114046,0.06194501468987357,"['Q6PB66', 'P27661', 'Q8VE37']"
photoreceptor connecting cilium,47,3.8139291721598396,0.2637949904608847,0.26219679361106146,0.7017291576312424,['P42208']
PcG protein complex,49,3.976224030549621,0.18031637936190817,0.2514948836677528,0.5380408093863389,['Q60737']
postsynaptic density membrane,99,8.03359549029413,0.03449026329364744,0.2489545313074725,0.16360765921345582,"['Q811D0', 'Q99P72']"
dendrite membrane,50,4.057371459744511,0.18103913178556943,0.24646498599439776,0.5394064907520261,['G5E829']
nuclear DNA-directed RNA polymerase complex,100,8.114742919489021,0.03507115352691043,0.24646498599439776,0.16559117732543555,"['P62196', 'Q64331']"
DNA-directed RNA polymerase complex,103,8.358185207073692,0.024156904727291838,0.2392863941693182,0.1328629760001051,"['P62196', 'Q64331']"
RNA polymerase complex,105,8.520480065463472,0.02480614515341675,0.23472855808990264,0.13497461333476762,"['P62196', 'Q64331']"
integral component of presynaptic membrane,116,9.413101786607264,0.012537997460145755,0.21246981551241187,0.07616365621312422,"['P35564', 'G5E829']"
photoreceptor cell cilium,117,9.494249215802155,0.008534359098656985,0.21065383418324596,0.05478681629579484,"['P42208', 'P62874']"
ciliary basal body,177,14.363094967495567,9.186353205282951E-4,0.20886863219864218,0.008023274151395195,"['P55258', 'P26040', 'P99026']"
intrinsic component of presynaptic membrane,129,10.468018366140837,0.004242323342948335,0.19105812867782773,0.030613929088297378,"['P35564', 'G5E829']"
integral component of postsynaptic density membrane,74,6.004909760421875,0.04399392820098707,0.16653039594216065,0.2034719179295652,['Q99P72']
ciliary transition zone,77,6.248352048006546,0.029664069237260556,0.1600421986976609,0.15558345592222997,['P42208']
intrinsic component of postsynaptic density membrane,80,6.491794335591217,0.030908396072244864,0.15404061624649862,0.15083593766671055,['Q99P72']
photoreceptor outer segment,84,6.816384052370777,0.020878875803692857,0.14670534880618916,0.11868299514110325,['P62874']
"immunoglobulin complex, circulating",189,15.33686411783425,8.155127495870476E-5,0.13040475449439035,0.0009878383603628821,"['O70570', 'P01872']"
immunoglobulin complex,197,15.98604355139337,5.966627574995392E-5,0.1251091299463948,0.0007636532776802279,"['O70570', 'P01872']"
integral component of postsynaptic specialization membrane,109,8.845069782243034,0.0031940282515303853,0.11305733302495309,0.02398467709175031,['Q99P72']
intrinsic component of postsynaptic specialization membrane,115,9.331954357412373,0.0022058687974153513,0.10715868956278166,0.01795577201096096,['Q99P72']
RAVE complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
deuterosome,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
dense core granule lumen,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
spine apparatus membrane,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
mitochondrial processing peptidase complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
postsynaptic early endosome membrane,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
CatSper complex,15,1.2172114379233532,0.6222425329397278,0.0,1.0,[]
extrinsic component of postsynaptic specialization membrane,8,0.6491794335591217,1.000000000006531,0.0,1.0,[]
CHOP-C/EBP complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
spine apparatus,6,0.48688457516934125,0.9999999999896062,0.0,1.0,[]
sorting endosome,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
CA3 pyramidal cell dendrite,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
late recombination nodule,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
nuclear membrane protein complex,11,0.8926217211437922,0.9999999999276646,0.0,1.0,[]
matrix side of mitochondrial inner membrane,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
recombination nodule,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
chiasma,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
hyaluranon cable,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
intracellular cyclic nucleotide activated cation channel complex,7,0.5680320043642315,0.9999999999632864,0.0,1.0,[]
ASTRA complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
epididymosome,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
platelet-derived growth factor complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
early endosome lumen,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
microtubule bundle,6,0.48688457516934125,0.9999999999896062,0.0,1.0,[]
ribonuclease III complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
microtubule plus-end,25,2.0286857298722554,0.2556332299057894,0.0,0.6872042574085621,[]
serine C-palmitoyltransferase complex,9,0.7303268627540119,0.9999999999705337,0.0,1.0,[]
piccolo-bassoon transport vesicle,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
negative cofactor 2 complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
PCNA-p21 complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
keratohyalin granule,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
"guanylate cyclase complex, soluble",4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
growth factor complex,7,0.5680320043642315,0.9999999999632864,0.0,1.0,[]
classical Lewy body,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
ASAP complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
laminin-10 complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
histone locus body,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
laminin-8 complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
laminin complex,12,0.9737691503386825,0.9999999999846395,0.0,1.0,[]
HCN channel complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
Atg12-Atg5-Atg16 complex,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
uniplex complex,6,0.48688457516934125,0.9999999999896062,0.0,1.0,[]
"phosphatidylinositol 3-kinase complex, class III, type II",4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
"phosphatidylinositol 3-kinase complex, class III, type I",4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
microtubule minus-end,6,0.48688457516934125,0.9999999999896062,0.0,1.0,[]
PeBoW complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
glial cytoplasmic inclusion,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
CAF-1 complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
clathrin-sculpted gamma-aminobutyric acid transport vesicle,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
Toll-like receptor 2-Toll-like receptor 6 protein complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
Toll-like receptor 1-Toll-like receptor 2 protein complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
Ragulator complex,6,0.48688457516934125,0.9999999999896062,0.0,1.0,[]
Fanconi anaemia nuclear complex,14,1.136064008728463,0.6188150391669512,0.0,1.0,[]
podocyte foot,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
postsynaptic endocytic zone,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
AIP1-IRE1 complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
STING complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
BRCA1-C complex,6,0.48688457516934125,0.9999999999896062,0.0,1.0,[]
BRCA1-B complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
BRCA1-A complex,8,0.6491794335591217,1.000000000006531,0.0,1.0,[]
ATF1-ATF4 transcription factor complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
phosphatidylinositol phosphate phosphatase complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
female germ cell nucleus,9,0.7303268627540119,0.9999999999705337,0.0,1.0,[]
ATF4-CREB1 transcription factor complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
cardiac Troponin complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
ERCC4-ERCC1 complex,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
interphotoreceptor matrix,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
cone cell pedicle,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
"vacuolar proton-transporting V-type ATPase, V0 domain",3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
melanosome membrane,9,0.7303268627540119,0.9999999999705337,0.0,1.0,[]
SPOTS complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
NOS2-CD74 complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
macrophage migration inhibitory factor receptor complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
mitochondrial DNA-directed RNA polymerase complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
perinuclear endoplasmic reticulum membrane,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
CAK-ERCC2 complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
microprocessor complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
SRF-myogenin-E12 complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
SOSS complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
TERT-RMRP complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
tRNA-intron endonuclease complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
dendritic branch,6,0.48688457516934125,0.9999999999896062,0.0,1.0,[]
MLL3/4 complex,13,1.0549165795335727,0.6173202204906333,0.0,1.0,[]
axon collateral,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
dentate gyrus mossy fiber,7,0.5680320043642315,0.9999999999632864,0.0,1.0,[]
climbing fiber,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
cerebellar mossy fiber,9,0.7303268627540119,0.9999999999705337,0.0,1.0,[]
elastic fiber,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
synaptic vesicle lumen,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
histone H3-K14 acetyltransferase complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
9+0 motile cilium,5,0.40573714597445104,1.0000000000054579,0.0,1.0,[]
cyclin/CDK positive transcription elongation factor complex,9,0.7303268627540119,0.9999999999705337,0.0,1.0,[]
IkappaB kinase complex,7,0.5680320043642315,0.9999999999632864,0.0,1.0,[]
RNA polymerase I core factor complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
amyloid-beta complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
prefoldin complex,7,0.5680320043642315,0.9999999999632864,0.0,1.0,[]
axon hillock,9,0.7303268627540119,0.9999999999705337,0.0,1.0,[]
Ku70:Ku80 complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
Myc-Max complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
DSIF complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
core mediator complex,26,2.1098331590671453,0.25807435835749637,0.0,0.6901199990243169,[]
"chromosome, telomeric repeat region",12,0.9737691503386825,0.9999999999846395,0.0,1.0,[]
integrator complex,18,1.4606537255080239,0.39384938201101566,0.0,0.8915278002140343,[]
Mon1-Ccz1 complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
eRF1 methyltransferase complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
yolk,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
katanin complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
subcortical maternal complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
MutLalpha complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
NELF complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
prominosome,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
glycosylphosphatidylinositol-mannosyltransferase I complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
replication fork protection complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
paraferritin complex,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
tertiary granule membrane,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
dendritic spine cytoplasm,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
neuron projection branch point,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
Cdc73/Paf1 complex,8,0.6491794335591217,1.000000000006531,0.0,1.0,[]
nuclear pore inner ring,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
mediator complex,40,3.2458971677956083,0.07175075618416614,0.0,0.28518122819292596,[]
ACF complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
GET complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
CST complex,3,0.24344228758467062,1.0000000000247955,0.0,1.0,[]
cytoplasmic side of nuclear pore,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
CLOCK-BMAL transcription complex,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
nucleoplasmic side of nuclear pore,1,0.08114742919489021,0.9999999999763732,0.0,1.0,[]
omegasome membrane,4,0.32458971677956083,1.000000000015596,0.0,1.0,[]
DBIRD complex,2,0.16229485838978042,1.0000000000327207,0.0,1.0,[]
NURF complex,7,0.5680320043642315,0.9999999999632864,0.0,1.0,[]
